bin_index,source_row_index,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
115,1155,44.85692883895131,87.69812734082397,41.17413233458177,32.62144069912609,10.385268414481898
116,1156,41.83312546769768,86.57595410326765,41.17710152157645,32.62802943377401,7.9433774008480915
117,1157,57.37387836490529,88.86939182452642,41.17717597208375,32.622330508474576,12.299601196410768
118,1158,57.68117029257314,91.44086021505376,41.19082020505126,32.63164041010253,15.994498624656163
119,1159,75.92536195706441,91.40414378432352,41.19468297553669,32.62936095856216,16.92161757363954
120,1160,75.97003745318352,91.38701622971286,41.22365792759051,32.6463670411985,16.262421972534334
121,1161,53.26701570680628,84.46771378708551,41.23113438045375,32.65005235602094,21.12415856394914
122,1162,69.11061173533083,89.6996254681648,41.23251186017478,32.648796504369535,16.557553058676653
123,1163,57.55646970830217,88.51907255048616,41.2488082772376,32.663001745200695,17.091747693841935
124,1164,61.60025125628141,87.97286432160804,41.24501507537688,32.65608291457286,24.26582914572864
125,1165,58.87300399201597,88.92390219560878,41.262143213572855,32.67107035928144,24.290918163672654
126,1166,55.240777666999,87.26944167497507,41.26800598205384,32.674586241276174,20.52617148554337
127,1167,62.94448708109491,89.85162445638271,41.29742389357892,32.70168073676132,17.463034024047072
128,1168,59.145744946343896,89.17269777888694,41.30500623908161,32.69864487147492,17.314699276266534
129,1169,64.58660334916271,88.60984753811547,41.300389902524365,32.69652086978255,17.46338415396151
130,1170,62.51425712856428,88.33066533266633,41.30523761880941,32.699819909954975,19.93471735867934
131,1171,62.24675648702595,89.42165668662675,41.31043912175649,32.702018463073856,14.309131736526949
132,1172,59.937624750499005,89.7806886227545,41.32218063872255,32.714081836327345,14.981536926147704
133,1173,58.11991006744941,89.30027479390458,41.33184611541344,32.72270796902323,16.438171371471398
134,1174,57.16370907273182,90.41614596350912,41.33346163459135,32.723834041489624,14.532366908272932
135,1175,52.95861381201696,87.5896285215657,41.34939167289953,32.735312889553725,23.29818000498629
136,1176,57.90054972513743,89.46151924037981,41.3547576211894,32.73643678160919,21.89430284857572
137,1177,50.00074775672981,89.07602193419741,41.37314057826521,32.75113160518445,12.613160518444666
138,1178,52.76802195061112,88.09154402594163,41.38736842105263,32.76360937889748,14.462459466201048
139,1179,55.52260804396703,91.910567074694,41.38127904071946,32.759752685485886,15.919310517112166
140,1180,58.2830799900324,89.93346623473711,41.39017692499377,32.763075006229755,24.89957637677548
141,1181,59.27102570501622,89.58597454454704,41.39958322934864,32.77087097579236,23.89668080858497
142,1182,58.702452452452455,89.46121121121121,41.41621621621622,32.78361861861862,16.144394394394393
143,1183,57.03867265469062,89.43063872255489,41.42675149700599,32.791936127744506,12.789670658682637
144,1184,60.55971079531289,90.3462976813762,41.42910496135627,32.79508352031912,22.394664672151585
145,1185,52.86768384192096,91.27563781890946,41.42527513756878,32.79086293146573,17.766133066533268
146,1186,53.950897308075774,88.33000997008973,41.44584995014955,32.8077666999003,13.323280159521437
147,1187,54.96362267937782,86.82865027596588,41.45680381334672,32.812200200702456,14.68314099347717
148,1188,53.75904215515091,89.01521576452981,41.453973559491146,32.81232476926914,16.99675729608381
149,1189,58.714250124564025,89.88888888888889,41.47144494270055,32.82666666666666,16.13876432486298
150,1190,57.743148978574986,91.804932735426,41.48665171898356,32.83840308918784,19.356502242152462
151,1191,45.35967098703888,89.24376869391824,41.49446410767697,32.847435194416754,8.741026919242273
152,1192,55.506743256743256,90.86638361638362,41.486003996004,32.84108141858142,20.656093906093908
153,1193,47.90852442671984,89.1989032901296,41.490112163509465,32.844202392821536,19.3252741774676
154,1194,54.29476309226933,90.23790523690774,41.50655112219451,32.856977556109726,19.918703241895265
155,1195,62.118306351183065,91.33997509339974,41.512884184308845,32.862849315068495,18.86575342465753
156,1196,51.952926525529264,89.84632627646326,41.52688418430884,32.875399750934,12.860024906600248
157,1197,53.82553082629829,89.13302634944999,41.52342542849834,32.86657968789972,15.146328984394986
158,1198,51.32171314741036,87.44397410358566,41.52575448207171,32.87864043824701,14.77988047808765
159,1199,49.28428927680798,86.23092269326683,41.53809226932668,32.89182543640898,9.352369077306731
160,1200,55.03264390730127,91.5056067779716,41.55235983055071,32.89829304759532,11.521305756292051
161,1201,47.52094763092269,86.83291770573567,41.56530174563591,32.906735660847886,16.66633416458853
162,1202,53.93315041157396,87.47942130207034,41.57815664754303,32.91400349214268,12.75430281865802
163,1203,55.27392821535394,88.93444666001994,41.58334995014955,32.92023928215354,11.414257228315057
164,1204,46.85436408977556,87.53865336658355,41.589336658354114,32.925745635910225,11.135910224438902
165,1205,52.81201695337821,89.52181500872601,41.59927449513837,32.93502119172276,9.974071303914236
166,1206,50.5885,89.037,41.597345,32.9337225,13.17525
167,1207,45.9247258225324,88.06206380857428,41.60876869391824,32.94273928215354,10.57976071784646
168,1208,49.752747252747255,89.59565434565434,41.624657842157845,32.95608891108891,10.7485014985015
169,1209,55.76438945669715,90.95320064550832,41.61884615384615,32.951320602474446,8.606508875739644
170,1210,47.80578409374221,88.99476439790575,41.62776863625032,32.9595188232361,7.984293193717278
171,1211,59.88947105788423,91.74426147704592,41.63102295409182,32.962919161676645,9.12125748502994
172,1212,50.52553083923155,90.08265925176948,41.63258088978766,32.96454246713852,14.501011122345805
173,1213,49.02245508982036,90.26072854291417,41.636536926147706,32.97123502994012,6.430888223552894
174,1214,54.99024512256128,89.81290645322662,41.62791645822912,32.963346673336666,8.435967983991995
175,1215,49.89590311775316,90.67662973460448,41.61345014171605,32.952519969080136,5.444215408399897
176,1216,48.68971542685971,89.90988517224164,41.65730154767848,32.994071392910634,8.417124313529705
177,1217,51.74009469225019,89.9982556690755,41.664286070271615,32.99763518564665,9.73461250934463
178,1218,52.40239341810023,89.43804537521815,41.67369733233608,33.008878085265515,12.75517327349788
179,1219,45.35194416749751,89.07128614157527,41.67713110667996,33.01076520438684,7.585493519441675
180,1220,49.49463974071304,89.86910994764398,41.68134131139367,33.014073797058096,5.680129643480429
181,1221,45.67945766180609,88.36914811972372,41.6744768482988,33.007989255564084,5.343054489639294
182,1222,45.857926221336,89.72532402791626,41.69265702891326,33.027908773678966,4.8080757726819545
183,1223,40.729426433915215,89.35311720698255,41.707805486284286,33.040635910224445,5.034164588528678
184,1224,49.12191473448018,90.6207928197457,41.69440787833458,33.03191972076789,4.769134879082523
185,1225,44.97030197154979,89.11879211380085,41.701260294484655,33.037065136011975,5.922635388070876
186,1226,48.53969046430355,90.62106839740387,41.70288816774838,33.04042685971044,5.600848726909636
187,1227,52.14249621020718,91.77261243052048,41.744343102577055,33.06812278928752,17.952501263264274
188,1228,46.289703315881326,90.12914485165794,41.72344053851907,33.059331837447026,5.569683370730491
189,1229,49.34173110501372,91.57695185831878,41.722900972811175,33.059443751558995,6.8628086804689445
190,1230,48.14167709637047,91.23504380475596,41.73664580725907,33.07118648310389,5.191489361702128
191,1231,58.53807740324594,90.4756554307116,41.746823970037454,33.08068664169787,9.5458177278402
192,1232,52.86623409034191,90.8145744946344,41.737319690541554,33.07645121038183,7.640628899426004
193,1233,44.92267398353704,89.80269393863806,41.72909703167873,33.06944375155899,5.342728860064854
194,1234,42.30725,88.993,41.742635,33.082245,5.07825
195,1235,43.11823397355949,88.8021950611125,41.74926166126216,33.08757296083811,8.928660513843852
196,1236,50.0352733686067,90.11111111111111,41.75688082640463,33.09696145124717,12.481229528848576
197,1237,49.939795153634776,91.44916312765426,41.76700724456657,33.100222333250066,7.824381713714714
198,1238,44.833957553058674,88.54207240948814,41.79846192259675,33.121845193508115,8.71210986267166
199,1239,44.8742201147991,88.61816820564013,41.79365859745445,33.11657848764662,7.9820314449713
200,1240,42.4469678063389,88.19515847267282,41.795507861242825,33.11585974544547,9.369104067881208
201,1241,41.549425861208185,87.02496255616575,41.803984023964055,33.117221667498754,6.541437843235148
202,1242,45.41687594173782,87.99949773982924,41.81028879959819,33.12289804118534,6.920894023103968
203,1243,41.538922155688624,87.03892215568862,41.83279191616767,33.13947854291417,6.729291417165669
204,1244,41.91566866267465,88.17914171656686,41.83179890219561,33.13681636726547,7.514221556886228
205,1245,41.08264669163545,88.56379525593009,41.848022471910106,33.145243445692884,6.409488139825219
206,1246,41.332501248127805,87.64827758362456,41.836482775836245,33.1344133799301,10.081128307538693
207,1247,37.89338327091136,87.33483146067415,41.84059675405743,33.134037453183524,8.847690387016229
208,1248,44.33657927590512,88.26516853932584,41.868911360799,33.16086891385768,6.532833957553058
209,1249,40.510989010989015,88.72577422577423,41.88879120879121,33.17070929070929,6.94005994005994
210,1250,43.72761287104016,89.51509104514841,41.88857321027688,33.16860064854079,7.561486655026191
211,1251,49.57869792965827,88.8543277625343,41.88486405587429,33.166018957345976,9.17161386879521
212,1252,48.771571072319205,90.28478802992518,41.90432169576059,33.1776783042394,11.515960099750624
213,1253,47.57938092860709,87.96230654018972,41.91478781827259,33.18440838741887,8.000499251123316
214,1254,48.903010033444815,88.91407254952405,41.9254772317983,33.18963982505789,12.127090301003344
215,1255,45.37687312687313,87.72052947052947,41.95348401598402,33.209575424575426,14.994755244755243
216,1256,44.297627965043695,87.54132334581773,41.92696129837703,33.18425717852684,13.77952559300874
217,1257,42.87425,88.7775,41.95135500000001,33.204625,9.10375
218,1258,47.48555057299452,88.91031390134529,41.94912556053812,33.197717987045344,8.413801694070752
219,1259,53.07922272047833,90.46412556053812,41.95814399601395,33.20333582461385,10.46711509715994
220,1260,53.08644743398106,90.31315396113602,41.95861733931241,33.2015346287992,11.436970602889886
221,1261,51.16163631828386,91.404839111998,41.9641930656024,33.20429782988276,12.291843352456972
222,1262,47.26874221668742,89.66002490660026,41.98540224159402,33.21799252801992,10.881444582814446
223,1263,47.13231996012958,88.725392474458,42.006952404684775,33.23201594816845,10.83503613256915
224,1264,47.63951170901844,88.28749377179871,42.00681863477828,33.23050074738416,8.616591928251122
225,1265,45.81510092200349,88.51059058061301,42.00240468477448,33.22142287565413,11.101420383752805
226,1266,46.97992471769134,88.82057716436637,42.01459723964869,33.23014805520703,7.301631116687578
227,1267,47.70531039640987,88.90376464722014,42.04024682124158,33.251161805036155,8.480428820742956
228,1268,40.70563310069791,87.83823529411765,42.05113160518445,33.255585742771686,9.265952143569292
229,1269,46.92600896860986,89.79247633283508,42.05975834578973,33.25904334828101,6.715495764823119
230,1270,48.11385151968111,91.66392625809668,42.0615346287992,33.257142501245646,10.230443447932236
231,1271,38.3513850761168,88.13850761167956,42.06422510606439,33.2520838532568,6.882206139256302
232,1272,42.09444306005482,89.37478195863444,42.07275355095938,33.260647894343386,8.509593820084724
233,1273,36.00124688279302,87.44164588528679,42.08122942643392,33.26695261845387,7.454613466334164
234,1274,38.76382660687593,87.52889885401096,42.08785749875436,33.27207025411061,6.719232685600399
235,1275,46.89376558603491,90.10997506234412,42.0941246882793,33.27070324189526,8.288528678304239
236,1276,41.347782760338816,88.78400597907324,42.10722222222223,33.28042600896861,6.887643248629796
237,1277,36.17389138016941,88.6096163428002,42.11374688589935,33.28477329347284,9.053313403089188
238,1278,39.20620671967171,88.72044113875353,42.09694024108746,33.25617594254937,12.908951013080276
239,1279,34.1637135013726,88.75742450711255,42.13484651859246,33.295405540304465,7.79361118043424
240,1280,35.89725,89.068,42.1165825,33.278925,11.62875
241,1281,35.23891380169407,90.51270553064276,42.141666666666666,33.302959641255605,6.500249128051818
242,1282,29.529059615864305,89.42579196807183,42.13250935395361,33.29624095784485,8.760039910202046
243,1283,30.55955056179776,89.37428214731585,42.14791510611735,33.30565792759051,4.761797752808989
244,1284,35.97902097902098,90.72152847152849,42.15485264735265,33.30823426573427,8.424825174825175
245,1285,28.6998502994012,88.61152694610779,42.15937624750499,33.31256986027944,4.915918163672655
246,1286,40.4313872255489,90.80189620758485,42.17501746506986,33.327397704590815,4.806886227544911
247,1287,32.45032451323016,90.0781328007988,42.177259111333,33.32649775336995,6.831253120319521
248,1288,27.60349127182045,88.98927680798005,42.178316708229424,33.327226932668324,8.000748129675811
249,1289,35.94753934549088,91.3987009742693,42.18813639770172,33.33610791906071,8.026729952535598
250,1290,28.319010741943544,89.80714464151886,42.18968023982013,33.340007494379215,6.013739695228579
251,1291,31.84005979073244,89.76831091180867,42.194960139511714,33.34391380169407,4.022421524663677
252,1292,29.41398252184769,90.89612983770289,42.19879400749064,33.34777528089887,3.684394506866417
253,1293,29.4598903836572,90.75460886895864,42.20266317887394,33.352598405580466,4.314897857498754
254,1294,28.22958167330677,91.23580677290836,42.2080702191235,33.358035358565736,3.795816733067729
255,1295,37.19645531702447,92.70344483275088,42.20725661507738,33.36332001997004,5.1170743884173735
256,1296,36.08270106221548,89.69296914516944,42.2170966110268,33.37390743550834,9.534142640364188
257,1297,26.29565868263473,88.70409181636727,42.219505988023954,33.371230039920164,7.408682634730539
258,1298,29.44031896336905,89.91801644654872,42.22273859955146,33.37260403688014,4.371791677049589
259,1299,25.874252988047807,89.04083665338645,42.21886703187251,33.37170069721115,3.730826693227092
260,1300,30.93799800796813,89.65786852589642,42.2234437250996,33.37572709163347,3.956922310756972
261,1301,29.50074775672981,89.51744765702891,42.223467098703885,33.375869890329014,4.532901296111665
262,1302,29.434815184815186,89.95854145854146,42.25098151848152,33.40287962037962,5.669580419580419
263,1303,28.8957345971564,89.14816662509354,42.241524070840605,33.392526814667,4.611124968820155
264,1304,35.28343711083437,89.7068493150685,42.24845080946451,33.39965877957659,6.690660024906601
265,1305,28.2166001994018,89.4523928215354,42.24979810568295,33.39796610169492,4.396809571286141
266,1306,34.77542372881356,91.21684945164506,42.25381355932203,33.40413758723828,5.600448654037886
267,1307,33.01697453819271,89.7673489765352,42.24846230654019,33.402363954068896,3.841487768347479
268,1308,33.82053838484546,90.3686440677966,42.2672258225324,33.416774675972086,5.52617148554337
269,1309,28.589129892794816,90.56519571179255,42.26507604088756,33.41775367738718,3.9227125405135874
270,1310,35.89088191330344,91.18560039860488,42.26998006975586,33.421773791728945,4.109865470852018
271,1311,31.392964071856287,91.4311377245509,42.27729291417166,33.42722055888223,5.859281437125748
272,1312,26.435194416749752,90.54486540378863,42.27929710867398,33.430558325024926,4.8088235294117645
273,1313,35.28318804483188,90.98430884184307,42.27877210460772,33.42933250311332,7.823412204234122
274,1314,29.58883628208323,89.98654373286818,42.29108148517319,33.44033142287565,4.89334662347371
275,1315,28.00449101796407,89.39645708582835,42.27505239520959,33.42723552894211,4.222055888223553
276,1316,24.42077727952168,89.45515695067265,42.2912057797708,33.442760338814146,3.898355754857997
277,1317,30.356732450662005,90.41169123157631,42.27457406944792,33.43142643017737,8.074194354234324
278,1318,29.09470264867566,91.82358820589704,42.29987256371814,33.4502223888056,6.546226886556721
279,1319,27.571998006975587,90.82760338814153,42.297070254110615,33.447698056801194,4.66616841056303
280,1320,35.190677966101696,91.3359920239282,42.29756480558325,33.44940927218345,4.55284147557328
281,1321,30.2776253429783,90.46844599650784,42.29431030182091,33.447393364928914,4.200548765278124
282,1322,27.24981301421092,90.85041136873598,42.31162802293692,33.46312640239342,4.614559960109698
283,1323,32.400299102691925,91.59596211365904,42.30731804586241,33.460810069790625,4.048604187437687
284,1324,29.914171656686623,90.28418163672654,42.313228542914175,33.466504491017965,4.339820359281437
285,1325,29.71855541718556,91.33449564134496,42.319524283935245,33.47005479452054,5.453798256537983
286,1326,33.62294264339152,90.5438902743142,42.31746633416459,33.46679301745636,6.398753117206983
287,1327,27.084745762711865,90.13434695912264,42.33967846460618,33.4890702891326,4.521435692921236
288,1328,29.573316708229427,91.2927680798005,42.32157605985037,33.47561346633416,4.345635910224439
289,1329,31.39579158316633,93.0247995991984,42.32454909819639,33.47814879759519,4.454659318637274
290,1330,24.755793670570647,89.95315225517069,42.330154497881885,33.48402691253426,3.722651383005233
291,1331,28.23347468196558,90.8036916936892,42.34016462958344,33.492481915689694,4.938388625592417
292,1332,30.59033719174635,92.0138399597383,42.36185958731756,33.51675893306492,4.569199798691495
293,1333,29.39071856287425,91.23353293413172,42.34339321357285,33.49390718562874,5.414670658682635
294,1334,35.21723966118585,91.19855505729946,42.36242401594419,33.510336322869954,4.877678126557051
295,1335,27.21250622820129,90.6350274040857,42.35593423019432,33.50583956153463,4.931240657698057
296,1336,24.08443337484433,89.8077210460772,42.350136986301365,33.50245579078455,5.55093399750934
297,1337,32.2175,91.7645,42.3484475,33.4998975,5.704
298,1338,32.5359477124183,90.62971342383108,42.36123177476119,33.50823278029161,7.956510809451986
299,1339,32.3903836571998,91.5799701046338,42.37069008470354,33.52143996013951,4.58395615346288
