policy,seeds,slo_violation_pct_mean,slo_violation_pct_ci95_halfwidth,cvar95_ms_mean,cvar95_ms_ci95_halfwidth,p99_ms_mean,p99_ms_ci95_halfwidth,mean_latency_ms_mean,mean_latency_ms_ci95_halfwidth,replica_seconds_mean,replica_seconds_ci95_halfwidth,scaling_actions_mean,scaling_actions_ci95_halfwidth
cvar_safe,10,0.004722222222222222,0.00156744760337546,188.15175575317676,0.6291096255726668,215.56091908288175,0.8487537871401236,65.37015930368275,0.11701451298333969,1166610.0,8488.99907272267,46.6,2.2419589266264723
hpa_like,10,0.0813888888888889,0.008739737812162427,285.241595066179,2.649034428245459,343.65265717473363,4.250779738187296,79.8747992699792,0.20738773974956534,724830.0,1058.3898222733012,78.0,1.168172935736169
keda_style,10,2.3275000000000006,0.02523437647234812,529.4543085869404,2.0499226620230733,655.3277575033314,1.8856265082319035,119.28080339304654,0.6232207651422239,603000.0,515.8512009469006,193.0,1.5081047751988033
