slo_violation_pct,cvar95_ms,p95_ms,p99_ms,mean_latency_ms,seed,policy,replica_seconds,scaling_actions,scenario
0.006687242798353909,184.30043394629843,137.78367920589665,213.4274474080729,64.57795009045554,101,cvar_safe,3987.0,44,fault_injection
0.9315843621399178,370.18487954526717,199.3573020867283,492.3320810911568,79.96843464596311,101,hpa_like,2605.0,37,fault_injection
1.6929012345679013,467.4919264488767,308.21093359606743,568.8434469502118,92.12626504811286,101,keda_style,2477.0,54,fault_injection
0.09773662551440329,229.60507226132754,142.29281319165094,308.5780506093182,67.16832496789792,102,cvar_safe,4165.0,51,fault_injection
1.4753086419753088,450.1174850086234,238.53524083822376,591.6007031786847,86.42679025379275,102,hpa_like,2681.0,55,fault_injection
2.492283950617284,555.3864589743453,347.47214362433846,711.8098861492003,100.77384070678983,102,keda_style,2507.0,58,fault_injection
0.00205761316872428,171.2462889425128,132.17829339924918,194.10876818773085,63.24288737199558,103,cvar_safe,3725.0,31,fault_injection
1.4382716049382718,393.4211960968568,193.60768180403264,600.7464505733172,81.54343939315359,103,hpa_like,2562.0,43,fault_injection
3.903292181069959,641.1707167968451,349.49884598212003,784.650996833198,101.25979288843767,103,keda_style,2447.0,52,fault_injection
0.04475308641975309,226.90820783090916,145.77452225848248,296.1612079867045,67.51230236099238,104,cvar_safe,3998.0,57,fault_injection
4.356481481481481,724.677842869126,453.46377636379617,870.8019745358641,107.90018328381976,104,hpa_like,2676.0,64,fault_injection
4.251028806584363,661.0720263737603,447.30904605972177,764.1005199338625,107.0090849337933,104,keda_style,2544.0,62,fault_injection
0.8724279835390947,303.26193726381905,155.752515599219,473.2641039515071,72.15988109474304,105,cvar_safe,3945.0,56,fault_injection
2.384259259259259,512.2351862560488,270.64236262046575,624.6191758911045,89.92873188932339,105,hpa_like,2729.0,54,fault_injection
2.5396090534979425,529.5857813039339,330.78427311881563,627.9944254495292,96.81177164278091,105,keda_style,2532.0,54,fault_injection
0.00205761316872428,171.73487835985156,132.10355385703824,194.95858715426857,63.31905162990079,106,cvar_safe,3590.0,27,fault_injection
1.1990740740740742,414.8127704199172,184.39046340663918,536.3056872479625,82.41831311136309,106,hpa_like,2528.0,38,fault_injection
1.2186213991769548,439.74666797407116,220.47558027205758,538.6718666928348,87.83652285295148,106,keda_style,2391.0,36,fault_injection
0.647119341563786,289.5864727836674,156.65093309838582,391.0185351956303,71.5266302669716,107,cvar_safe,4011.0,58,fault_injection
2.8266460905349797,551.9683069656837,277.6216455472828,687.5049800876568,94.23616665044398,107,hpa_like,2503.0,49,fault_injection
3.434156378600823,614.4034020197066,353.74094567121927,745.526908280399,101.8957408227383,107,keda_style,2425.0,53,fault_injection
0.00205761316872428,172.3237806209447,133.01221055846088,194.97447385303118,63.46231659963337,108,cvar_safe,3580.0,21,fault_injection
0.7412551440329218,331.0454623828365,175.00290844526643,450.51734748026405,77.56684956275475,108,hpa_like,2479.0,33,fault_injection
1.5771604938271604,449.3874111800765,211.74855026857693,597.8103012668319,87.25055128579329,108,keda_style,2323.0,34,fault_injection
0.013888888888888888,200.0430753692036,142.70928309101933,233.61799795506016,66.00660652373121,109,cvar_safe,4043.0,46,fault_injection
1.3395061728395061,444.3068152458639,200.92310633308756,693.995360429686,84.18139998662488,109,hpa_like,2717.0,43,fault_injection
3.5411522633744856,780.9089790297022,347.9425178403894,1034.4723937408628,113.71095850795203,109,keda_style,2500.0,58,fault_injection
1.4891975308641974,392.97865875638746,168.39019252996627,584.1853830658529,77.39995499766808,110,cvar_safe,4335.0,72,fault_injection
2.7685185185185186,547.8200467916148,306.23208494281397,693.7441310989838,92.95138034770346,110,hpa_like,2647.0,54,fault_injection
2.993827160493827,567.0211220402877,351.05628531312806,695.7570348041162,99.66593504706236,110,keda_style,2478.0,58,fault_injection
0.04475308641975309,212.6642550285236,141.361917339771,261.973622473434,66.28945728111533,111,cvar_safe,3953.0,45,fault_injection
1.521090534979424,428.2065528349997,219.0732481523973,548.0641909409445,84.87468474601562,111,hpa_like,2605.0,48,fault_injection
2.706275720164609,637.4852474262423,333.5917454614872,906.8704317783304,102.45097037521198,111,keda_style,2477.0,53,fault_injection
1.1589506172839505,391.47045865422865,167.00794698739205,581.7222070331014,77.46796268690697,112,cvar_safe,4073.0,65,fault_injection
3.4382716049382713,779.1149959885197,393.5176069450088,1067.205787325733,109.39363985005582,112,hpa_like,2555.0,57,fault_injection
3.446502057613169,779.6576740301372,398.163047953115,1067.205787325733,113.18683602638036,112,keda_style,2434.0,55,fault_injection
0.7067901234567902,318.14569549060053,162.14485848494675,398.3616517420821,73.16600267907498,113,cvar_safe,4194.0,65,fault_injection
3.1219135802469133,671.4315405316792,250.95803659915893,884.1822253645826,99.31496128322158,113,hpa_like,2512.0,46,fault_injection
3.1347736625514404,679.55193910404,296.89486099879434,884.1822253645826,103.03098876824488,113,keda_style,2456.0,48,fault_injection
0.07510288065843622,220.87535952151362,141.31981865750058,285.9567177639935,66.54506404010108,114,cvar_safe,3955.0,36,fault_injection
0.7829218106995885,331.91638679315486,171.21579590209447,451.0697793037047,76.6073599631674,114,hpa_like,2527.0,29,fault_injection
1.8626543209876543,487.5713811076603,259.65536741329134,680.6017556202067,91.21580613985358,114,keda_style,2391.0,42,fault_injection
0.0205761316872428,202.32475754330974,142.6255833000998,242.00176298322907,66.0937006260107,115,cvar_safe,4012.0,51,fault_injection
1.1358024691358024,418.15177303106157,220.93132313267418,524.3704616170146,83.99923905550875,115,hpa_like,2674.0,51,fault_injection
4.3842592592592595,706.4809419856391,437.8254389218243,841.6971417960387,106.44927566936646,115,keda_style,2547.0,58,fault_injection
0.16358024691358025,186.8770120826986,139.9094432124989,216.1741753587004,64.952298374481,101,cvar_safe,3872.0,44,tight_slo_300ms
2.8590534979423867,365.8672158986284,192.2235091387563,492.1731577044103,79.21645754475492,101,hpa_like,2590.0,35,tight_slo_300ms
4.834876543209877,462.764559870732,290.8424540433791,568.0735227689574,90.19166029616106,101,keda_style,2467.0,50,tight_slo_300ms
1.2865226337448559,245.30114439794394,147.97958605286235,335.62812131592847,68.44786948728039,102,cvar_safe,4114.0,55,tight_slo_300ms
4.262860082304527,449.9694363840327,236.83229709259416,591.6007031786847,86.08949939938232,102,hpa_like,2667.0,53,tight_slo_300ms
5.757201646090535,554.8188160499992,342.7440203037063,711.8098861492003,99.4972114778541,102,keda_style,2500.0,56,tight_slo_300ms
0.09465020576131687,171.24895386669834,132.17829339924918,194.10876818773085,63.246609027612294,103,cvar_safe,3697.0,31,tight_slo_300ms
2.2829218106995888,391.27307156815004,188.7664701194777,600.7464505733172,80.99456933424717,103,hpa_like,2548.0,41,tight_slo_300ms
5.488683127572017,640.7206587332649,343.3806459220576,784.650996833198,100.02586356823568,103,keda_style,2439.0,50,tight_slo_300ms
1.5632716049382716,259.24712071013664,154.56194463442228,354.8214308543367,69.74112765544376,104,cvar_safe,3895.0,65,tight_slo_300ms
6.931584362139917,724.6545475049858,453.46377636379617,870.8019745358641,107.21727190250562,104,hpa_like,2662.0,62,tight_slo_300ms
6.882201646090536,660.9610317846151,446.77397025532235,764.1005199338625,105.23902854297344,104,keda_style,2535.0,58,tight_slo_300ms
1.8497942386831274,303.3091236557112,155.8121784661694,473.2641039515071,72.22350994967603,105,cvar_safe,3870.0,58,tight_slo_300ms
4.714506172839506,512.1878227464584,270.2823339648525,624.6191758911045,89.61285247252817,105,hpa_like,2715.0,52,tight_slo_300ms
5.316872427983539,528.6435381850034,323.1038252861709,627.9944254495292,95.20805438416915,105,keda_style,2526.0,52,tight_slo_300ms
0.09310699588477367,171.7430475481294,132.1185204151499,194.9713793709511,63.32550506031715,106,cvar_safe,3533.0,27,tight_slo_300ms
2.5349794238683128,412.7649021304585,181.13685141810774,536.3056872479625,81.90287841065602,106,hpa_like,2514.0,36,tight_slo_300ms
2.8492798353909463,429.7499124087777,205.04558143964184,537.314940748066,86.00394470329057,106,keda_style,2384.0,34,tight_slo_300ms
1.6008230452674896,289.58719290087515,156.65093309838582,391.0185351956303,71.5290394874686,107,cvar_safe,3979.0,58,tight_slo_300ms
4.787037037037037,551.7894876394258,276.00521985922063,687.5049800876568,93.76636669434096,107,hpa_like,2488.0,47,tight_slo_300ms
5.357510288065844,612.1629370981183,332.3431496868321,745.526908280399,99.62076655753906,107,keda_style,2415.0,49,tight_slo_300ms
0.11574074074074073,172.35997296575755,133.0335475721107,195.11228908824532,63.49127757229699,108,cvar_safe,3552.0,21,tight_slo_300ms
