seed,policy,interval,arrival_rate,arrivals,queue,utilization,offered_load_ratio,replicas_target,replicas_active,p95_ms,p99_ms,cvar95_ms,smoothed_cvar_ms,pressure,predicted_next_p99_ms,burst
501,keda_style,148,896.4124745865649,269095.0,0.0,0.4484916666666667,0.8969833333333334,10,10,136.18301425956122,204.8420344757085,174.7021732244414,175.41809650964473,0.1269406803444466,252.86611267943624,0
501,keda_style,149,1031.071082903497,309492.0,9492.0,0.51582,1.03164,11,10,133.80418111545683,200.77289703242624,173.88162912202017,174.95715629335734,4.287977268102926,5595.04137141481,0
501,keda_style,150,1004.6812462586893,301802.0,0.0,0.4716575757575758,0.9433151515151516,11,11,137.2835094569488,205.9218925592028,177.48066200871313,175.71420800796406,0.14759398882670774,258.14116418240894,0
501,keda_style,151,668.1581532307473,200111.0,0.0,0.30319848484848483,0.6063969696969697,11,11,138.0187991684321,205.9218925592028,178.6113394702152,176.58334744663938,0.004605930054645755,209.27043281761846,0
501,keda_style,152,943.906545379777,282751.0,0.0,0.42841060606060605,0.8568212121212121,10,11,136.7433364122113,205.63423948046363,177.41873332828632,176.83396321113344,0.06861110984456782,238.7473243222941,0
501,keda_style,153,737.4236732876006,220710.0,0.0,0.36785,0.7357,9,10,134.8805470568988,201.61231338094677,176.6701276811053,176.784812552125,0.020879549837457073,218.8946795727433,0
501,keda_style,154,910.9707809752982,272895.0,2895.0,0.5053611111111111,1.0107222222222223,10,9,137.55672254879633,208.3194279490382,183.0658361857738,178.66911964221964,4.973067801399954,1975.740807132965,0
501,keda_style,155,1123.5768822440236,336574.0,39469.0,0.5657816666666666,1.1315633333333333,11,10,146.804614129902,209.8008579631398,187.70095992805273,181.37867172796956,4.5377157903066365,22089.47720989746,0
501,keda_style,156,847.3309791890841,254036.0,0.0,0.44470454545454546,0.8894090909090909,11,11,151.57649732489037,211.05026525018795,189.13027782417453,183.70415355683105,0.025590638269819835,226.75602388201597,0
501,keda_style,157,898.2193153853395,269148.0,0.0,0.4078,0.8156,10,11,151.01376864657698,209.74090740067572,187.41963300648445,184.81879739172706,0.0422916997210453,234.34165103465367,0
501,keda_style,158,830.1776496874389,248597.0,0.0,0.41432833333333335,0.8286566666666667,9,10,149.0380554830613,201.33181669221128,181.93799802962477,183.95455758309635,0.05618781226392222,238.3619881186699,0
501,keda_style,159,774.8103140154495,232623.0,0.0,0.43078333333333335,0.8615666666666667,8,9,149.1869815862959,199.8517010950788,181.92440438844196,183.34551162470004,0.09159568366795166,240.88801901845576,0
501,keda_style,160,931.0228159795391,279118.0,39118.0,0.5814958333333333,1.1629916666666666,9,8,151.32819203670823,210.38530056532272,185.9133997088272,184.11587804993817,5.480020789571563,21904.110406808224,0
501,keda_style,161,726.8912088057594,217904.0,0.0,0.47596666666666665,0.9519333333333333,9,9,160.1708690359392,226.63968152628183,197.29290948148105,188.06898747940102,0.049836455986144494,252.91707678819492,0
501,keda_style,162,901.143895679511,270559.0,559.0,0.5010351851851852,1.0020703703703704,10,9,158.26444642659024,226.63968152628183,196.07122917675647,190.46965998860765,4.871808969808297,708.4872012306165,0
501,keda_style,163,937.5797575512437,281103.0,0.0,0.46943666666666667,0.9388733333333333,10,10,158.31502938021873,225.86039800527098,195.09040217337005,191.85588264403634,0.26139055349020535,296.14262840644074,0
501,keda_style,164,708.7766891868226,212631.0,0.0,0.354385,0.70877,10,10,154.2234878693534,225.86039800527098,191.97275599724193,191.890944649998,0.015222603711465048,235.9601552776442,0
501,keda_style,165,870.6769057670635,261257.0,0.0,0.4354283333333333,0.8708566666666666,9,10,155.0032861314593,226.63968152628183,194.77919890399622,192.75742092619745,0.08986172786884351,265.727669826024,0
501,keda_style,166,810.2524593342982,243344.0,0.0,0.45063703703703706,0.9012740740740741,9,9,155.2589590295746,228.8621996862163,195.78556496791035,193.6658641387113,0.15497936841064966,282.475880102574,0
501,keda_style,167,683.5136132316163,204014.0,0.0,0.3778037037037037,0.7556074074074074,9,9,154.48285174609615,226.63968152628183,194.42847229088954,193.89464658436475,0.030333029041301963,246.88019804396166,0
501,keda_style,168,787.5407381438279,236789.0,0.0,0.43849814814814814,0.8769962962962963,8,9,147.78055782498623,221.0360893447035,189.49378361866593,192.5743876946551,0.10926661503775048,270.66483295818045,0
501,keda_style,169,950.9081241102953,285424.0,45424.0,0.5946333333333333,1.1892666666666667,9,8,143.15493210490993,195.66946476884846,182.15000433930751,189.4470726880508,5.492084108069109,25383.143999406486,0
501,keda_style,170,734.631687493627,219354.0,0.0,0.4903296296296296,0.9806592592592592,9,9,158.06701459193997,227.27159965343327,196.07385022600806,191.43510594943797,0.05465676552435999,255.34079709001682,0
501,keda_style,171,1063.0079090312142,318667.0,48667.0,0.5901240740740741,1.1802481481481482,10,9,157.66284964126734,230.51211885654862,198.19245110085419,193.46230949486284,4.931086599872886,27172.2145715309,0
501,keda_style,172,808.5412618208325,242158.0,0.0,0.48470833333333335,0.9694166666666667,10,10,167.98155511373392,232.8435257571136,207.80595259965403,197.7654024263002,0.0435078970714226,256.6323954994728,0
501,keda_style,173,767.6949260343222,230334.0,0.0,0.38389,0.76778,10,10,168.00456492700258,232.8435257571136,205.60028943511233,200.11586852894382,0.028086950062844167,249.78392365916068,0
501,keda_style,174,929.8706218874529,279796.0,0.0,0.46632666666666667,0.9326533333333333,10,10,166.9939098118156,232.24644931780512,205.0462684495826,201.59498850513543,0.22993682293784784,298.3000814739772,0
501,keda_style,175,791.431022804551,237653.0,0.0,0.3960883333333333,0.7921766666666666,10,10,165.48797905739266,233.94918057564945,207.93345079961645,203.49652719347972,0.03584082797377693,254.487106634661,0
501,keda_style,176,758.652669841908,227933.0,0.0,0.37988833333333333,0.7597766666666667,9,10,165.36405231544333,233.92069315903615,207.79335797971635,204.7855764293507,0.02544429152335721,249.58129825417447,0
501,keda_style,177,841.5472383951944,252390.0,0.0,0.4673888888888889,0.9347777777777778,9,9,160.74791851523563,231.8827341535926,203.39504572554134,204.36841721820787,0.282635922347066,305.9316644447373,0
501,keda_style,178,859.5453174392122,258107.0,0.0,0.4779759259259259,0.9559518518518518,9,9,150.00715684923375,201.6087062423268,186.1669567592334,198.90797908051553,0.4468169382856991,319.1382816903323,0
501,keda_style,179,667.9481756127382,200922.0,0.0,0.3720777777777778,0.7441555555555556,9,9,146.6908267852666,198.0451383408058,182.64659109872937,194.02956268597967,0.02514071316842155,217.08760822531175,0
501,keda_style,180,780.5266231800941,234104.0,0.0,0.4335259259259259,0.8670518518518519,8,9,129.0055827615668,173.65210654253548,163.13165797350823,184.76019127223822,0.09798431990806432,239.27830435473768,0
501,keda_style,181,676.8484097948026,203285.0,0.0,0.42351041666666667,0.8470208333333333,7,8,129.08697766259465,182.8609852377643,165.57840800422437,179.00565629183407,0.08904727478176543,221.72704233424324,0
501,keda_style,182,681.698322856569,204912.0,0.0,0.4878857142857143,0.9757714285714286,7,7,132.08520341365048,194.61514677741522,170.12051055916385,176.340112572033,1.0876574611859786,313.35388218026975,0
501,keda_style,183,542.3304802976706,162524.0,0.0,0.3869619047619048,0.7739238095238096,7,7,133.55893071084986,194.61514677741522,169.80975805110612,174.38100621575492,0.052201653305842914,221.78229105353216,0
501,keda_style,184,770.3977585725847,230043.0,20043.0,0.5477214285714286,1.0954428571428572,8,7,136.1349417496484,197.87305458081536,171.9388932033098,173.64837231202137,6.40008953704114,11406.196453447948,0
501,keda_style,185,657.5769848779474,196540.0,0.0,0.4512145833333333,0.9024291666666666,8,8,140.04698864965965,199.53827156964488,175.78215236152755,174.2885063268732,0.06920266867381156,232.55275278155798,0
501,keda_style,186,754.5757163022555,226110.0,0.0,0.4710625,0.942125,8,8,137.84280506637194,200.83055017368713,175.93075051844463,174.7811795843446,0.3847518664678869,283.0151429315032,0
501,keda_style,187,852.4825671901082,255414.0,15414.0,0.5321125,1.064225,9,8,139.56378820927355,200.83055017368713,178.17601401229695,175.79962991273032,5.5492476158144735,8857.828401475785,0
501,keda_style,188,693.4319378760589,208093.0,0.0,0.41390185185185185,0.8278037037037037,9,9,141.9791126023661,203.64698990359523,180.05463814297437,177.07613238180352,0.03404541977810608,223.38169554283724,0
501,keda_style,189,776.3713053387423,232717.0,0.0,0.4309574074074074,0.8619148148148148,8,9,140.9993076066646,201.40978717522623,178.55932367340438,177.52108976928378,0.09467009029207621,244.01944030642224,0
501,keda_style,190,743.7596362208072,223335.0,0.0,0.46528125,0.9305625,8,8,140.9993076066646,197.93019169497163,176.443414674073,177.19778724072054,0.2961578367245124,274.9349171376926,0
501,keda_style,191,1026.2835596305013,306622.0,66622.0,0.6387958333333333,1.2775916666666667,9,8,151.26000075714137,201.40978717522623,186.20132986869945,179.89885002911421,5.492910182537003,37022.4233608989,0
501,keda_style,192,872.1502655645787,260705.0,57327.0,0.6061611111111112,1.2123222222222223,10,9,186.39372684317644,245.13175076478942,222.45641157749606,192.66611849362874,0.7033210527050654,31878.055553624887,0
501,keda_style,193,656.2826863091849,196747.0,0.0,0.42345666666666665,0.8469133333333333,10,10,192.38193878013058,248.36276419296155,225.77542900396634,202.59891164673002,0.009095896949617975,254.71402685162508,0
501,keda_style,194,585.2081005489556,175812.0,0.0,0.29302,0.58604,9,10,191.10123050786532,243.01578385085799,224.14270565584147,209.06204984946345,0.004514063861157761,251.6473213800441,0
501,keda_style,195,607.2467261567907,182838.0,0.0,0.3385888888888889,0.6771777777777778,8,9,192.38193878013058,249.047228695187,225.90427451086438,214.11471724788373,0.013622389493565494,258.20304137833176,0
501,keda_style,196,795.218432765256,237617.0,0.0,0.49503541666666667,0.9900708333333333,8,8,192.38193878013058,253.65954322451697,227.80107267340395,218.2206238755398,4.739526412024472,427.0217680025338,0
501,keda_style,197,792.6237962470582,237278.0,0.0,0.49432916666666665,0.9886583333333333,8,8,192.67820042983288,253.65954322451697,227.90019902200686,221.1244964194799,3.032946490705236,410.2810297349931,0
501,keda_style,198,653.8718024195875,196010.0,0.0,0.4083541666666667,0.8167083333333334,8,8,191.10123050786532,253.65954322451697,227.51106909091553,223.04046822091058,0.06777695985584668,286.2167902930206,0
501,keda_style,199,654.9659442930886,196458.0,0.0,0.4092875,0.818575,7,8,187.50378012244053,249.047228695187,226.076884641239,223.9513931470091,0.06661948617901559,285.8414914522457,0
501,keda_style,200,589.0049553883134,176854.0,0.0,0.4210809523809524,0.8421619047619048,6,7,154.39165675278701,210.15459030230897,191.0181058107663,214.07140694613625,0.10070723380988433,290.9732405120971,0
501,keda_style,201,564.614102373987,169390.0,0.0,0.47052777777777777,0.9410555555555555,6,6,132.85154946050622,192.20709568497887,173.0214475755117,201.75641913494889,0.5050293602885557,301.62051461922437,0
501,keda_style,202,669.7127074767328,201219.0,21219.0,0.5589416666666667,1.1178833333333333,7,6,139.2176127880481,198.16976796276944,177.39970750854036,194.4494056470263,7.321988725288112,12058.369719753393,0
501,keda_style,203,564.328662413411,169086.0,0.0,0.4531071428571429,0.9062142857142857,7,7,144.56114945173775,201.2871543490328,182.13581034217154,190.75532705556986,0.07006462801649739,234.57542639798655,0
501,keda_style,204,574.56681197891,173320.0,0.0,0.4126666666666667,0.8253333333333334,7,7,143.1806411411352,195.71847995556848,179.36273967653878,187.33755084186052,0.08056306589632813,237.76082233963584,0
501,keda_style,205,551.9293000904127,166571.0,0.0,0.39659761904761903,0.7931952380952381,6,7,139.78408328128134,193.3932302399367,175.45934108232927,183.77408791400114,0.057298825639315175,224.73507853660794,0
501,keda_style,206,558.7191396020103,168002.0,0.0,0.4666722222222222,0.9333444444444444,6,6,140.6853889291174,195.71847995556848,177.78172180410058,181.976378081031,0.4065614343374252,279.76308992730253,0
501,keda_style,207,465.26053130376783,139646.0,0.0,0.38790555555555556,0.7758111111111111,6,6,141.80663958929088,193.95852259654188,177.25935098675063,180.56126995274687,0.06353481466001391,226.88176777453464,0
501,keda_style,208,640.3554642513426,192409.0,12409.0,0.5344694444444444,1.0689388888888889,7,6,145.7580865110114,196.20517573015132,179.3853075343334,180.20848122722282,7.284183567467322,7210.709753886742,0
501,keda_style,209,536.3944066642036,160825.0,0.0,0.41246190476190475,0.8249238095238095,7,7,146.63662920161235,195.71847995556848,178.67907544581533,179.74965949280056,0.04695576770614954,221.36998663985568,0
501,keda_style,210,623.8066999821016,187470.0,0.0,0.44635714285714284,0.8927142857142857,6,7,141.26472440891652,195.49039970581882,176.94154587043144,178.90722540608982,0.1834428876653356,254.27322902986225,0
501,keda_style,211,782.8109185741272,235232.0,55232.0,0.6534222222222222,1.3068444444444445,7,6,148.51156611647053,197.63587915250875,180.80663207229546,179.4770474059515,7.435286821373853,30765.56540033936,0
501,keda_style,212,760.8771107470118,228219.0,73451.0,0.6748833333333333,1.3497666666666666,8,7,210.83838396219917,267.37807901227353,250.979957349977,200.92792038915917,6.482783248410135,40850.58556234669,0
501,keda_style,213,728.4791434785561,218699.0,52150.0,0.6086458333333333,1.2172916666666667,9,8,233.25429856490507,289.2672244198579,272.8310633538884,222.49886327857791,0.21963760093651563,29035.79934608276,0
501,keda_style,214,764.448986578067,229456.0,11606.0,0.5214925925925926,1.0429851851851852,10,9,235.46636231780445,289.59305291043216,274.58618719870907,238.12506045461726,0.08392185000701158,6710.331922698953,0
501,keda_style,215,668.6256242681793,200331.0,0.0,0.3532283333333333,0.7064566666666666,10,10,236.3723786656833,289.59305291043216,274.6542914667148,249.0838297582465,0.010300868058001329,296.71134567697754,0
501,keda_style,216,639.2969558405762,191244.0,0.0,0.31874,0.63748,9,10,236.3723786656833,289.59305291043216,275.10978862658163,256.89161741874705,0.007669175093362152,295.0156452414357,0
501,keda_style,217,600.6164207217906,180607.0,0.0,0.3344574074074074,0.6689148148148149,8,9,236.3723786656833,289.59305291043216,275.10978862658163,262.3570687810974,0.012142347903033469,297.85443082292926,0
501,keda_style,218,725.9292878150475,217762.0,0.0,0.45367083333333336,0.9073416666666667,8,8,236.3723786656833,289.59305291043216,275.10978862658163,266.18288473474263,0.19778032490841563,350.4127962488152,0
501,keda_style,219,877.9382673393856,263523.0,23523.0,0.54900625,1.0980125,9,8,235.46636231780445,289.59305291043216,274.7816290306652,268.7625080235194,5.464949516230161,13405.964454258423,0
501,keda_style,220,878.1346001415143,262572.0,16095.0,0.5298055555555555,1.059611111111111,10,9,211.5147131496017,272.0200475637379,249.54384400546806,262.996908818104,0.9239847964434255,9254.679215080712,0
501,keda_style,221,825.8275349864986,247211.0,0.0,0.4388433333333333,0.8776866666666666,10,10,166.6531522411083,225.25679491030408,203.9327475273793,245.27766043088656,0.05304662690071514,299.50007317530634,0
501,keda_style,222,720.0374843403987,215927.0,0.0,0.35987833333333336,0.7197566666666667,9,10,150.4759183429235,208.5740542280648,185.76618835929102,227.42421880940788,0.017329910067030233,236.56489424441085,0
501,keda_style,223,716.3301866195101,214652.0,0.0,0.3975037037037037,0.7950074074074074,8,9,150.4759183429235,207.7664364112647,185.6468691803499,214.89101392069048,0.044340586590646006,232.69981685736016,0
501,keda_style,224,730.1132075293862,220005.0,0.0,0.45834375,0.9166875,8,8,150.77132504403139,208.29578726833313,184.75592643016,205.85048767353132,0.2179941953120168,272.0955952597889,0
501,keda_style,225,680.534538158839,203315.0,0.0,0.4235729166666667,0.8471458333333334,8,8,148.80496072888457,209.67206354684484,185.8490039504056,199.8500425565936,0.0932352925473809,249.66575919948525,0
501,keda_style,226,712.1888203262029,213541.0,0.0,0.4448770833333333,0.8897541666666666,7,8,150.4289798915471,216.14635170633514,188.45136066521977,196.43043798918143,0.15393020036874583,269.56503314921036,0
501,keda_style,227,731.9012979037766,219222.0,9222.0,0.5219571428571429,1.0439142857142858,8,7,144.61506726411477,203.89787710469253,183.4609686095142,192.53959717528124,6.156643947720127,5471.457750366412,0
501,keda_style,228,541.6838924737003,162142.0,0.0,0.3570083333333333,0.7140166666666666,8,8,134.70626957213773,189.3726124325325,173.04182946188124,186.69026686126122,0.016623412387234908,214.80513291688558,0
501,keda_style,229,710.7236507949759,212413.0,0.0,0.44252708333333335,0.8850541666666667,7,8,133.39421668755702,187.1378919702773,170.44356403884353,181.81625601453592,0.15093173700578358,242.2284170988659,0
501,keda_style,230,743.0034715036583,222621.0,12621.0,0.53005,1.0601,8,7,135.73211293370912,187.1378919702773,172.23130448867505,178.94077055677766,6.241741804528988,7312.416760421149,0
501,keda_style,231,477.70680723735126,143379.0,0.0,0.325,0.65,8,8,136.31236887669775,186.4811811098137,171.2278134282627,176.62688341822317,0.008085483601471632,192.83381743006242,0
501,keda_style,232,579.4250362355931,173960.0,0.0,0.36241666666666666,0.7248333333333333,7,8,137.52006408403426,186.4811811098137,174.46560000538565,175.9784983943719,0.026658529825124035,202.72002041600393,0
501,keda_style,233,413.84140735526904,124149.0,0.0,0.29559285714285716,0.5911857142857143,6,7,138.73004368980708,185.66828245187352,173.07353249748186,175.1070086253049,0.01036675675095971,193.6409725067534,0
501,keda_style,234,488.91497506541276,146080.0,0.0,0.4057777777777778,0.8115555555555556,5,6,139.40189300420494,187.1378919702773,173.5939774323471,174.65309926741753,0.10050798662405758,229.01363146592288,0
501,keda_style,235,709.8474314613427,212487.0,62487.0,0.70829,1.41658,6,5,157.55774259688735,209.69708810102017,194.57592376214674,180.62994661583627,9.407493108434473,34776.76359375188,0
501,keda_style,236,559.1344172613971,168351.0,50838.0,0.6412166666666667,1.2824333333333333,7,6,227.20010782877125,294.91469148917827,265.995713115233,206.2396765656553,0.4499693720688639,28343.31059722889,0
501,keda_style,237,418.53305055042523,125253.0,0.0,0.4192642857142857,0.8385285714285714,7,7,231.95285578983953,305.2824595137435,271.4681542745413,225.80821987832107,0.010851810814433548,312.74636525818556,0
501,keda_style,238,500.93672888561065,150311.0,0.0,0.35788333333333333,0.7157666666666667,6,7,231.35432318599553,305.2824595137435,270.90898118481647,239.33844827026968,0.03043465912285485,323.3485016501554,0
501,keda_style,239,363.9061292790824,109577.0,0.0,0.30438055555555554,0.6087611111111111,5,6,232.46901390371937,305.559252616819,272.78385155122265,249.37206925455556,0.015535386353714443,315.8408077750384,0
501,keda_style,240,411.0152746091462,123159.0,0.0,0.41053,0.82106,4,5,232.09845852023318,305.2824595137435,269.5299182752547,255.4194239607653,0.13444050169143734,355.1608016522878,0
501,keda_style,241,393.1248779162631,117475.0,0.0,0.4894791666666667,0.9789583333333334,4,4,232.9716232834452,305.559252616819,270.9941721689471,260.0918484232198,3.261890077874692,464.9028027950111,0
501,keda_style,242,237.95863199833244,71550.0,0.0,0.298125,0.59625,4,4,232.65026692167305,305.2824595137435,270.04994385312017,263.0792770521899,0.032750193756596886,324.70377992805686,0
501,keda_style,243,265.9623964254051,79925.0,0.0,0.3330208333333333,0.6660416666666666,3,4,232.09845852023318,305.2824595137435,269.3257256769084,264.95321163960546,0.053902157123688885,333.0766723656852,0
501,keda_style,244,413.237414689572,124382.0,34382.0,0.6910111111111111,1.3820222222222223,4,3,174.7899453379615,246.15435304363382,217.1828350327387,250.6220986575454,16.59716544084414,19436.085404318124,0
501,keda_style,245,215.42472963790712,64489.0,0.0,0.4119625,0.823925,4,4,176.29930794585604,246.2013143302714,217.26857083305717,240.6160403101989,0.02032053539854682,259.1608670735326,0
501,keda_style,246,534.2312147834443,160460.0,40460.0,0.6685833333333333,1.3371666666666666,5,4,182.54649299080594,257.6288819408823,225.988110195211,236.22766127570253,13.196221560118556,22722.647777502585,0
501,keda_style,247,317.3444959282739,95488.0,0.0,0.45316,0.90632,5,5,193.52274451755818,249.50630896234625,230.9217927317612,234.6359007125201,0.03010132718444046,275.5371198097978,0
501,keda_style,248,185.63098903589275,55461.0,0.0,0.18487,0.36974,5,5,194.03633598515674,254.97805831627673,232.2266781798303,233.91313395271317,0.0028450973416698382,257.08105192432095,0
501,keda_style,249,412.38189601409476,124320.0,0.0,0.4144,0.8288,4,5,193.52274451755818,254.97805831627673,232.16714823278267,233.389338236734,0.16341889877038734,310.1249461297927,0
501,keda_style,250,205.07535073880956,62022.0,0.0,0.258425,0.51685,3,4,194.03633598515674,257.6288819408823,233.21341372586463,233.33656088347317,0.017584492656157417,269.0803929445213,0
501,keda_style,251,300.76044965943595,90183.0,183.0,0.5010166666666667,1.0020333333333333,4,3,192.8534125326069,254.97805831627673,231.17362986220857,232.68768157709377,18.76436130800094,583.6322864837856,0
501,keda_style,252,234.8313926523581,70353.0,0.0,0.2939,0.5878,4,4,185.47158980677438,240.57785826560857,224.26996829611417,230.16236759279988,0.030553040754947046,273.09998674504203,0
501,keda_style,253,236.07894650281878,71044.0,0.0,0.29601666666666665,0.5920333333333333,3,4,177.3323461818142,230.10714016481907,211.88004434151284,224.67767061741375,0.03111673283850481,258.96477606748755,0
501,keda_style,254,202.64510078763882,60876.0,0.0,0.3382,0.6764,2,3,165.59949476526378,225.63344214109168,203.33077761686081,218.27360271724785,0.08403724118221954,267.57873782168394,0
501,keda_style,255,446.32139717521784,133724.0,73724.0,0.75,1.5,3,2,170.82112749395836,233.4201688213995,212.13033708022508,216.430623026141,25.755089979847416,41018.97972203983,0
501,keda_style,256,416.0549383534292,124704.0,108428.0,0.75,1.5,4,3,407.3911554097817,563.1771435860201,472.66438539360166,293.3007517363792,17.46728065040235,60421.216108639914,0
501,keda_style,257,150.09041890072302,45238.0,33666.0,0.640275,1.28055,5,4,426.46276301698026,571.4939193770234,502.5246347513348,356.06791664086586,0.005014893100501643,19091.425994595218,0
501,keda_style,258,235.54708987136038,70588.0,0.0,0.34751333333333334,0.6950266666666667,5,5,426.46276301698026,571.4939193770234,502.5246347513348,400.00493207400655,0.007748766405256676,576.9689207233349,0
501,keda_style,259,138.6386484159766,41177.0,0.0,0.13725666666666667,0.27451333333333333,4,5,426.46276301698026,571.4939193770234,502.5246347513348,430.760842877205,0.0009546124556584558,572.2125859867788,0
501,keda_style,260,276.2467692987468,83327.0,0.0,0.3471958333333333,0.6943916666666666,3,4,426.46276301698026,571.4939193770234,502.5246347513348,452.2899804394439,0.07494611827030243,606.2965836110576,0
501,keda_style,261,237.1892524741129,70923.0,0.0,0.3940166666666667,0.7880333333333334,2,3,426.46276301698026,571.4939193770234,502.5246347513348,467.36037673301115,0.2449117935927508,638.9307448313824,0
501,keda_style,262,235.39752376533156,71155.0,11155.0,0.5929583333333334,1.1859166666666667,3,2,426.46276301698026,571.4939193770234,502.5246347513348,477.90965413850824,29.775908510342436,6949.606088069875,0
501,keda_style,263,220.74791830923533,66742.0,0.0,0.4327611111111111,0.8655222222222222,3,3,426.46276301698026,571.4939193770234,502.5246347513348,485.2941483223562,0.1455556709665747,623.3191590036538,0
501,keda_style,264,394.33480631553624,118307.0,28307.0,0.6572611111111111,1.3145222222222221,4,3,383.9335681618587,475.43156721085467,436.31870609097336,470.6015156529413,17.906771153055338,16363.924501911046,0
501,keda_style,265,202.29232705528767,61315.0,0.0,0.373425,0.74685,4,4,173.34779383628802,235.3403003719922,213.16523487925397,393.3706314208351,0.015389771398644591,485.6285951373453,0
501,keda_style,266,380.52945738738566,114496.0,0.0,0.4770666666666667,0.9541333333333334,4,4,166.59880363919936,228.09784546488706,204.23874953274455,336.6310668544079,1.22337699266263,358.3616787572143,0
501,keda_style,267,332.7433054707218,100349.0,0.0,0.41812083333333333,0.8362416666666667,4,4,168.0055699444781,230.2427581842634,206.2800655049206,297.5257664495617,0.20429021537649247,292.0479793877259,0
501,keda_style,268,354.5802878843733,106219.0,0.0,0.4425791666666667,0.8851583333333334,3,4,169.08116207683557,228.09784546488706,206.81379565178634,270.31217521022904,0.3778201187412875,311.8165912870778,0
501,keda_style,269,212.41588400359035,63685.0,0.0,0.35380555555555554,0.7076111111111111,2,3,170.36845062836085,225.43991994856503,207.20481697255363,251.37996773892638,0.10939098642082845,272.1526595364046,0
501,keda_style,270,410.8422207842627,123659.0,63659.0,0.75,1.5,3,2,187.51265853348065,236.92901700167786,223.84813222063667,243.12041708343946,26.107886689690933,35487.25457148985,0
501,keda_style,271,288.61054845247384,86462.0,60121.0,0.75,1.5,4,3,375.81543772741406,508.4217834353855,434.29091771652156,300.4715672733641,2.0456776326979367,33716.924934061026,0
501,keda_style,272,153.88232589683557,46212.0,0.0,0.4430541666666667,0.8861083333333334,4,4,375.88860087976917,508.4217834353855,434.3421327854967,340.63273692700386,0.005679674200424488,512.5102854886114,0
501,keda_style,273,394.32803790511207,118109.0,0.0,0.49212083333333334,0.9842416666666667,4,4,375.88860087976917,508.4217834353855,434.3421327854967,368.7455556845517,5.00827100207238,683.8585494074825,0
501,keda_style,274,239.5830729365438,71646.0,0.0,0.298525,0.59705,4,4,375.88860087976917,508.4217834353855,434.3421327854967,388.4245288148352,0.035209935586091035,528.6793948211833,0
501,keda_style,275,196.52822444648615,59127.0,0.0,0.2463625,0.492725,3,4,375.88860087976917,508.4217834353855,434.3421327854967,402.19981000603354,0.014576676934658212,518.1433349116612,0
501,keda_style,276,99.14020206604951,29548.0,0.0,0.16415555555555555,0.3283111111111111,2,3,375.88860087976917,508.4217834353855,434.3421327854967,411.8425068398725,0.0075904094548423385,513.7924391792252,0
501,keda_style,277,260.45078021159674,78203.0,18203.0,0.6516916666666667,1.3033833333333333,3,2,375.88860087976917,508.4217834353855,434.3421327854967,418.5923946235597,35.412952842345796,10769.512175477705,0
501,keda_style,278,226.1549085067201,67850.0,0.0,0.47807222222222223,0.9561444444444445,3,3,375.88860087976917,508.4217834353855,434.09976332242195,423.24460523321835,0.19987082949070123,569.5607851164739,0
501,keda_style,279,184.77515427748443,55460.0,0.0,0.3081111111111111,0.6162222222222222,3,3,224.25557021674322,293.99950671645297,267.3390381540937,376.47293510948094,0.06857634887002996,541.2360770291228,0
501,keda_style,280,391.814060987495,117664.0,27664.0,0.6536888888888889,1.3073777777777777,4,3,174.32062340162003,228.16669893430338,210.85596995199398,326.7878455622348,22.60404028020384,15741.610185275364,0
501,keda_style,281,258.30103128190103,77586.0,0.0,0.43854166666666666,0.8770833333333333,4,4,181.38722955567331,234.02867594601543,216.73289896465175,293.77136158295986,0.05712984746825079,262.9853835457175,0
501,keda_style,282,176.01972301928242,52587.0,0.0,0.2191125,0.438225,3,4,180.67822175783465,234.33247899490493,217.47187659026145,270.88151608515034,0.010467995138624304,241.55594511407884,0
501,keda_style,283,315.98504699996596,94766.0,4766.0,0.5264777777777778,1.0529555555555556,4,3,181.57044221620032,232.61403468141046,216.501300953234,254.56745154557544,21.96468630566638,3086.955277409507,0
501,keda_style,284,248.42411635001523,74646.0,0.0,0.3308833333333333,0.6617666666666666,4,4,182.76747801342358,234.33247899490493,218.32292624624438,243.6940939557761,0.03646527736423087,255.1458355811923,0
501,keda_style,285,243.1082122067377,72960.0,0.0,0.304,0.608,3,4,175.37544351245265,229.89651813630059,212.08978712079167,234.21280190528077,0.03278045757458071,253.4909013169695,0
501,keda_style,286,349.2105904432603,104720.0,14720.0,0.5817777777777777,1.1635555555555555,4,3,165.5321753165007,227.6593451099602,202.6404897079652,224.74110824608607,16.918022021539848,8547.324904104744,0
501,keda_style,287,171.53399275270874,51177.0,0.0,0.2745708333333333,0.5491416666666666,4,4,168.11235067732866,229.8019698527147,207.26216167245602,219.49742427399704,0.007907373096145186,235.38119494465687,0
501,keda_style,288,239.16132591205468,71938.0,0.0,0.2997416666666667,0.5994833333333334,3,4,162.34695624902437,220.52440681817373,198.69642564722176,213.25712468596447,0.030403388172690303,247.85323568288308,0
501,keda_style,289,288.68738654693135,86429.0,0.0,0.4801611111111111,0.9603222222222222,3,3,149.767241263609,215.4359450381418,187.64118474108872,205.57234270250171,1.9914465294320327,361.4812615191818,0
501,keda_style,290,108.24432872642015,32339.0,0.0,0.1796611111111111,0.3593222222222222,3,3,147.1828680077761,207.69183916976223,183.16757240247787,198.85091161249454,0.009296928862008901,221.91625639482172,0
